games_played_1,games_played_2,goals_1,goals_2,height,plus_minus_1,plus_minus_2,ppg_3,shots_1,shots_2,avg_toi_1,avg_toi_2,weight,points_1,points_2,age,position_C,position_D,position_L,position_R
1.0,1.0,0.18292682926829268,0.25609756097560976,71,-2,7,0.3333333333333333,1.6829268292682926,2.2195121951219514,15.28,16.15,195,0.4268292682926829,0.4146341463414634,39,False,False,True,False
0.6341463414634146,0.4268292682926829,0.19230769230769232,0.05714285714285714,76,0,-6,0.4146341463414634,2.3076923076923075,1.542857142857143,12.58,9.7,209,0.38461538461538464,0.08571428571428572,27,True,False,False,False
0.4268292682926829,0.5,0.05714285714285714,0.21951219512195122,76,-6,14,0.4246575342465753,1.542857142857143,1.7560975609756098,9.7,13.37,209,0.08571428571428572,0.4146341463414634,28,True,False,False,False
0.5,0.8902439024390244,0.21951219512195122,0.1780821917808219,76,14,0,0.44,1.7560975609756098,1.8767123287671232,13.37,14.75,209,0.4146341463414634,0.4246575342465753,29,True,False,False,False
0.8902439024390244,0.9146341463414634,0.1780821917808219,0.25333333333333335,76,0,8,0.2545454545454545,1.8767123287671232,1.8933333333333333,14.75,14.85,209,0.4246575342465753,0.44,30,True,False,False,False
0.9146341463414634,0.6707317073170732,0.25333333333333335,0.14545454545454545,76,8,0,0.0,1.8933333333333333,1.3454545454545455,14.85,13.05,209,0.44,0.2545454545454545,31,True,False,False,False
0.6707317073170732,0.012195121951219513,0.14545454545454545,0.0,76,0,-1,0.2857142857142857,1.3454545454545455,1.0,13.05,10.73,209,0.2545454545454545,0.0,32,True,False,False,False
0.012195121951219513,0.17073170731707318,0.0,0.21428571428571427,76,-1,7,0.2083333333333333,1.0,1.6428571428571428,10.73,12.02,209,0.0,0.2857142857142857,33,True,False,False,False
0.8170731707317073,1.0,0.2835820895522388,0.13414634146341464,76,14,-11,1.1136363636363635,1.7462686567164178,2.2560975609756095,21.85,21.6,220,1.1343283582089552,0.6951219512195121,27,True,False,False,False
1.0,0.5365853658536586,0.13414634146341464,0.3409090909090909,76,-11,14,1.12987012987013,2.2560975609756095,2.25,21.6,20.2,220,0.6951219512195121,1.1136363636363635,28,True,False,False,False
0.5365853658536586,0.9390243902439024,0.3409090909090909,0.4025974025974026,76,14,28,0.9090909090909092,2.25,2.6493506493506493,20.2,21.28,220,1.1136363636363635,1.12987012987013,29,True,False,False,False
0.9390243902439024,0.9390243902439024,0.4025974025974026,0.3246753246753247,76,28,15,0.8181818181818182,2.6493506493506493,2.4805194805194803,21.28,20.1,220,1.12987012987013,0.9090909090909091,30,True,False,False,False
0.9390243902439024,0.9390243902439024,0.3246753246753247,0.16883116883116883,76,15,14,0.9864864864864864,2.4805194805194803,2.311688311688312,20.1,19.5,220,0.9090909090909091,0.8181818181818182,31,True,False,False,False
0.9390243902439024,0.9024390243902439,0.16883116883116883,0.20270270270270271,76,14,7,1.0892857142857142,2.311688311688312,1.864864864864865,19.5,21.07,220,0.8181818181818182,0.9864864864864865,32,True,False,False,False
0.9024390243902439,0.6829268292682927,0.20270270270270271,0.19642857142857142,76,7,20,0.7164179104477612,1.864864864864865,2.0892857142857144,21.07,21.43,220,0.9864864864864865,1.0892857142857142,33,True,False,False,False
0.6829268292682927,0.8170731707317073,0.19642857142857142,0.208955223880597,76,20,-19,0.6086956521739131,2.0892857142857144,1.9850746268656716,21.43,19.47,220,1.0892857142857142,0.7164179104477612,34,True,False,False,False
0.8170731707317073,0.8414634146341463,0.208955223880597,0.18840579710144928,76,-19,-16,0.3541666666666667,1.9850746268656716,2.072463768115942,19.47,18.73,220,0.7164179104477612,0.6086956521739131,35,True,False,False,False
